transaction_id,customer_id,amount,currency,transaction_date,product_id
t3441,cust031,332.39,USD,06/09/2025,p569
t3442,cust296,421.58,USD,26/08/2025,p746
t3443,cust002,349.96,USD,01/08/2025,p732
t3445,cust089,64.03,USD,05/08/2025,p797
t3446,cust480,931.4,USD,03/09/2025,p567
t3447,cust233,234.55,USD,12/09/2025,p669
t3448,cust295,402.51,USD,07/08/2025,p494
t3450,cust363,62.18,USD,27/08/2025,p386
t3451,cust015,39.4,USD,29/08/2025,p843
t3452,cust172,380.02,USD,21/08/2025,p264
t3453,cust269,376.68,USD,09/09/2025,p309
t3455,cust068,424.75,USD,24/08/2025,p259
t3456,cust127,191.68,USD,11/09/2025,p168
t3457,cust272,41.62,USD,20/09/2025,p707
t3458,cust309,303.08,USD,30/08/2025,p687
t3459,cust282,345.5,USD,31/08/2025,p678
t3460,cust070,497.96,USD,15/09/2025,p518
t3461,cust009,183.01,USD,18/08/2025,p498
t3462,cust389,7.85,USD,01/09/2025,p581
t3463,cust336,498.02,USD,07/09/2025,p791
t3464,cust295,413.43,USD,01/08/2025,p302
t3465,cust021,194.09,USD,14/09/2025,p468
t3467,cust368,81.3,USD,29/08/2025,p366
t3468,cust032,1184.85,USD,12/09/2025,p105
t3469,cust161,129.51,USD,19/08/2025,p614
t3470,cust002,217.68,USD,04/08/2025,p317
t3471,cust078,128.25,USD,12/09/2025,p630
t3472,cust341,163.12,USD,11/08/2025,p242
t3474,cust259,255.8,USD,10/08/2025,p832
t3475,cust471,108.19,USD,07/08/2025,p491
t3476,cust490,308.77,USD,11/09/2025,p127
t3477,cust203,748.05,USD,14/09/2025,p860
t3479,cust061,226.13,USD,17/08/2025,p889
t3480,cust132,24.85,USD,16/08/2025,p658
t3482,cust343,40.4,USD,02/08/2025,p538
t3483,cust330,458.8,USD,09/08/2025,p475
t3484,cust097,331.66,USD,19/09/2025,p123
t3486,cust098,257.1,USD,10/08/2025,p843
t3487,cust494,322.01,USD,09/09/2025,p514
t3488,cust379,111.04,USD,06/08/2025,p880
t3489,cust348,426.49,USD,24/09/2025,p858
t3490,cust245,88.52,USD,07/08/2025,p769
t3491,cust381,172.44,USD,02/09/2025,p748
t3492,cust105,336.42,USD,12/08/2025,p290
t3493,cust273,66.74,USD,11/08/2025,p551
t3494,cust373,133.18,USD,24/08/2025,p267
t3495,cust037,23.3,USD,08/09/2025,p351
t3496,cust146,301.49,USD,04/08/2025,p431
t3497,cust199,265.66,USD,12/09/2025,p127
t3498,cust325,480.74,USD,20/09/2025,p313
t3499,cust134,98.7,USD,18/08/2025,p802
t3501,cust052,151.22,USD,14/09/2025,p413
t3502,cust406,418.45,USD,27/08/2025,p821
t3503,cust191,104.7,USD,10/08/2025,p562
t3505,cust165,136.54,USD,25/08/2025,p578
t3506,cust235,463.81,USD,24/08/2025,p673
t3507,cust489,320.57,USD,28/08/2025,p394
t3508,cust029,370.63,USD,10/09/2025,p348
t3509,cust230,99.37,USD,15/09/2025,p118
t3510,cust473,305.34,USD,16/09/2025,p745
t3512,cust365,470.8,USD,26/08/2025,p271
t3513,cust411,88.53,USD,07/08/2025,p812
t3516,cust081,1008.68,USD,11/08/2025,p888
t3517,cust444,289.85,USD,15/09/2025,p210
t3518,cust064,234.58,USD,20/08/2025,p847
t3520,cust399,23.53,USD,10/08/2025,p127
t3521,cust263,397.63,USD,23/08/2025,p473
t3522,cust361,143.19,USD,19/09/2025,p487
t3523,cust349,344.49,USD,19/09/2025,p413
t3524,cust090,363.12,USD,09/08/2025,p407
t3525,cust327,21.22,USD,24/08/2025,p505
t3526,cust229,301.49,USD,06/09/2025,p577
t3527,cust189,431.49,USD,21/09/2025,p373
t3528,cust389,327.08,USD,07/08/2025,p153
t3530,cust420,212.23,USD,08/08/2025,p351
t3532,cust329,413.0,USD,21/09/2025,p127
t3533,cust442,36.78,USD,03/09/2025,p720
t3534,cust493,141.91,USD,19/09/2025,p563
t3535,cust335,468.95,USD,07/08/2025,p412
t3536,cust414,105.55,USD,14/08/2025,p149
t3537,cust231,47.15,USD,19/08/2025,p208
t3538,cust173,388.93,USD,05/08/2025,p711
t3539,cust148,394.97,USD,05/09/2025,p437
t3540,cust103,275.47,USD,01/08/2025,p608
t3541,cust050,50.37,USD,16/09/2025,p863
t3542,cust334,140.64,USD,21/08/2025,p611
t3543,cust471,405.9,USD,16/08/2025,p534
t3545,cust099,341.87,USD,14/09/2025,p385
t3546,cust089,396.36,USD,02/09/2025,p246
t3547,cust157,1027.67,USD,09/08/2025,p347
t3548,cust373,469.02,USD,21/08/2025,p400
t3549,cust261,157.85,USD,25/08/2025,p353
t3550,cust290,249.05,USD,06/09/2025,p186
t3552,cust500,83.55,USD,17/08/2025,p418
t3553,cust077,49.25,USD,20/09/2025,p669
t3554,cust211,64.05,USD,01/09/2025,p227
t3555,cust303,166.98,USD,23/09/2025,p298
t3556,cust085,131.78,USD,04/08/2025,p786
t3557,cust302,246.18,USD,01/08/2025,p769
t3558,cust060,207.84,USD,07/09/2025,p173
t3559,cust327,1293.79,USD,10/08/2025,p177
t3560,cust172,159.15,USD,30/08/2025,p328
t3561,cust250,390.24,USD,30/08/2025,p281
t3563,cust244,371.56,USD,20/08/2025,p580
t3564,cust031,466.9,USD,24/09/2025,p401
t3565,cust235,477.25,USD,07/08/2025,p262
t3566,cust052,37.77,USD,18/08/2025,p245
t3567,cust233,24.2,USD,23/08/2025,p492
t3568,cust303,447.25,USD,22/09/2025,p194
t3569,cust003,180.27,USD,16/09/2025,p638
t3570,cust238,279.06,USD,20/08/2025,p520
t3571,cust042,306.06,USD,10/09/2025,p455
t3572,cust307,479.23,USD,16/08/2025,p581
t3573,cust258,459.19,USD,18/08/2025,p723
t3574,cust105,341.77,USD,13/09/2025,p812
t3575,cust400,91.22,USD,04/09/2025,p520
t3576,cust387,190.28,USD,09/08/2025,p874
t3577,cust343,243.37,USD,13/08/2025,p115
t3578,cust215,185.54,USD,05/09/2025,p366
t3579,cust164,234.29,USD,21/08/2025,p727
t3580,cust307,2.27,USD,09/08/2025,p362
t3581,cust462,334.71,USD,24/09/2025,p776
t3582,cust045,343.88,USD,09/09/2025,p406
t3583,cust260,195.81,USD,01/08/2025,p163
t3584,cust158,499.49,USD,08/09/2025,p750
t3586,cust359,50.92,USD,22/09/2025,p208
t3587,cust121,395.06,USD,13/09/2025,p359
t3588,cust098,85.66,USD,12/08/2025,p482
t3589,cust080,268.52,USD,22/08/2025,p400
t3590,cust408,227.23,USD,12/08/2025,p700
t3591,cust234,1380.77,USD,22/09/2025,p245
t3592,cust082,295.09,USD,06/08/2025,p804
t3593,cust256,239.61,USD,30/08/2025,p530
t3594,cust467,256.03,USD,23/08/2025,p831
t3595,cust205,265.53,USD,14/08/2025,p801
t3596,cust473,321.18,USD,13/08/2025,p874
t3598,cust456,112.71,USD,04/08/2025,p802
t3599,cust017,393.99,USD,18/09/2025,p193
t3602,cust001,470.31,USD,20/08/2025,p246
t3603,cust081,1417.39,USD,09/08/2025,p152
t3605,cust118,10.41,USD,06/09/2025,p212
t3606,cust255,324.84,USD,13/08/2025,p753
t3607,cust384,300.71,USD,07/09/2025,p600
t3608,cust471,5.14,USD,30/08/2025,p716
t3609,cust062,285.25,USD,08/08/2025,p202
t3610,cust379,48.17,USD,01/08/2025,p199
t3612,cust342,132.46,USD,04/08/2025,p575
t3613,cust387,343.99,USD,16/08/2025,p190
t3614,cust139,411.55,USD,24/08/2025,p385
t3615,cust380,51.64,USD,03/08/2025,p714
t3616,cust104,457.28,USD,16/08/2025,p835
t3617,cust212,463.87,USD,18/08/2025,p345
t3619,cust455,412.2,USD,16/08/2025,p159
t3620,cust215,349.81,USD,04/09/2025,p103
t3621,cust090,66.69,USD,03/09/2025,p462
t3622,cust036,361.98,USD,29/08/2025,p770
t3623,cust019,221.19,USD,21/09/2025,p831
t3624,cust045,31.93,USD,20/09/2025,p436
t3625,cust311,162.14,USD,15/09/2025,p803
t3626,cust127,1195.23,USD,14/08/2025,p382
t3627,cust044,387.14,USD,10/08/2025,p559
t3628,cust049,475.43,USD,08/08/2025,p876
t3629,cust142,377.92,USD,25/08/2025,p283
t3631,cust416,456.63,USD,18/09/2025,p262
t3632,cust164,408.72,USD,23/08/2025,p339
t3633,cust023,134.09,USD,29/08/2025,p625
t3634,cust235,260.52,USD,14/09/2025,p336
t3637,cust321,409.58,USD,18/09/2025,p663
t3638,cust438,270.38,USD,10/08/2025,p604
t3639,cust295,207.73,USD,07/08/2025,p701
t3640,cust374,366.0,USD,01/09/2025,p307
t3641,cust056,379.01,USD,10/09/2025,p759
t3642,cust316,434.53,USD,26/08/2025,p486
t3644,cust401,32.45,USD,24/09/2025,p723
t3645,cust391,232.45,USD,14/08/2025,p677
t3646,cust228,461.45,USD,02/08/2025,p673
t3649,cust270,493.74,USD,26/08/2025,p564
t3650,cust333,309.18,USD,31/08/2025,p126
t3652,cust112,158.7,USD,25/08/2025,p305
t3653,cust325,346.21,USD,19/08/2025,p544
t3654,cust195,95.0,USD,22/08/2025,p376
t3655,cust413,474.06,USD,01/09/2025,p718
t3656,cust479,346.47,USD,12/08/2025,p531
t3660,cust094,1152.57,USD,06/08/2025,p341
t3661,cust336,217.93,USD,29/08/2025,p256
t3662,cust003,297.68,USD,22/09/2025,p424
t3663,cust268,458.43,USD,09/09/2025,p383
t3664,cust257,347.14,USD,30/08/2025,p573
t3665,cust467,334.44,USD,31/08/2025,p302
t3667,cust175,37.13,USD,15/09/2025,p122
t3668,cust345,493.29,USD,22/09/2025,p884
t3669,cust061,412.72,USD,05/09/2025,p451
t3670,cust265,98.04,USD,09/08/2025,p524
t3671,cust488,357.76,USD,19/09/2025,p323
t3672,cust300,270.06,USD,14/09/2025,p525
t3673,cust094,78.5,USD,30/08/2025,p612
t3674,cust267,116.03,USD,16/09/2025,p124
t3675,cust246,464.01,USD,21/09/2025,p812
t3676,cust042,332.64,USD,04/08/2025,p498
t3677,cust224,173.82,USD,18/09/2025,p381
t3679,cust112,263.54,USD,04/08/2025,p659
t3680,cust331,49.8,USD,19/09/2025,p665
t3681,cust166,68.39,USD,05/08/2025,p108
t3682,cust172,489.7,USD,18/08/2025,p725
t3683,cust032,247.92,USD,19/08/2025,p100
t3684,cust493,486.41,USD,21/09/2025,p828
t3686,cust328,447.12,USD,22/08/2025,p268
t3687,cust383,434.93,USD,16/09/2025,p702
t3688,cust075,253.1,USD,22/09/2025,p378
t3690,cust023,121.33,USD,13/09/2025,p804
t3692,cust297,1473.13,USD,22/09/2025,p408
t3693,cust483,52.48,USD,09/09/2025,p298
t3694,cust397,420.2,USD,09/08/2025,p101
t3696,cust465,89.02,USD,08/09/2025,p234
t3697,cust370,192.6,USD,15/08/2025,p665
t3698,cust489,37.21,USD,16/08/2025,p578
t3699,cust199,31.28,USD,22/09/2025,p333
t3700,cust494,356.32,USD,31/08/2025,p144
t3701,cust281,46.9,USD,09/08/2025,p756
t3702,cust275,269.08,USD,14/09/2025,p516
t3703,cust029,164.15,USD,12/09/2025,p866
t3704,cust206,172.03,USD,03/08/2025,p829
t3705,cust176,311.8,USD,23/09/2025,p220
t3706,cust190,450.49,USD,23/08/2025,p223
t3709,cust136,275.96,USD,09/08/2025,p268
t3711,cust245,258.96,USD,21/09/2025,p653
t3712,cust280,54.54,USD,20/09/2025,p594
t3713,cust321,148.3,USD,10/08/2025,p583
t3714,cust029,22.35,USD,20/08/2025,p596
t3715,cust188,414.07,USD,13/09/2025,p110
t3716,cust049,107.8,USD,08/08/2025,p833
t3717,cust054,123.4,USD,12/09/2025,p447
t3718,cust445,5.78,USD,01/09/2025,p175
t3720,cust464,427.35,USD,22/08/2025,p316
t3721,cust427,224.32,USD,10/09/2025,p348
t3722,cust242,72.89,USD,04/09/2025,p393
t3723,cust470,139.29,USD,26/08/2025,p823
t3724,cust031,288.5,USD,10/08/2025,p270
t3725,cust253,180.65,USD,21/08/2025,p512
t3726,cust358,400.07,USD,02/09/2025,p183
t3727,cust412,392.04,USD,20/09/2025,p840
t3728,cust085,122.08,USD,11/09/2025,p381
t3729,cust189,263.11,USD,16/09/2025,p356
t3730,cust166,177.2,USD,16/08/2025,p595
t3731,cust434,453.36,USD,23/08/2025,p259
t3732,cust009,87.13,USD,20/09/2025,p600
t3733,cust078,182.79,USD,21/09/2025,p836
t3734,cust269,498.21,USD,16/09/2025,p876
t3735,cust093,116.02,USD,12/08/2025,p198
t3736,cust449,152.86,USD,29/08/2025,p121
t3738,cust347,490.23,USD,06/08/2025,p181
t3739,cust141,193.12,USD,01/09/2025,p892
t3741,cust182,291.92,USD,13/09/2025,p375
t3743,cust095,53.53,USD,13/08/2025,p213
t3744,cust468,112.17,USD,16/09/2025,p683
t3745,cust357,251.79,USD,09/09/2025,p416
t3746,cust054,378.55,USD,23/08/2025,p231
t3747,cust288,454.18,USD,03/08/2025,p272
t3749,cust183,110.13,USD,19/08/2025,p410
t3750,cust329,334.07,USD,08/09/2025,p773
t3752,cust284,71.22,USD,10/08/2025,p810
t3753,cust487,470.21,USD,19/09/2025,p555
t3754,cust470,263.39,USD,30/08/2025,p751
t3755,cust011,475.24,USD,16/08/2025,p491
t3756,cust241,411.41,USD,02/09/2025,p677
t3757,cust136,227.41,USD,20/09/2025,p739
t3758,cust461,453.08,USD,25/08/2025,p236
t3759,cust198,124.49,USD,03/08/2025,p695
t3760,cust409,98.08,USD,12/08/2025,p537
t3761,cust404,211.28,USD,23/09/2025,p850
t3762,cust115,459.62,USD,22/09/2025,p781
t3763,cust053,430.28,USD,03/08/2025,p758
t3764,cust230,29.63,USD,14/08/2025,p589
t3765,cust410,219.36,USD,13/09/2025,p864
t3767,cust422,147.16,USD,23/08/2025,p368
t3768,cust019,394.04,USD,03/09/2025,p130
t3769,cust248,231.73,USD,30/08/2025,p772
t3770,cust196,295.0,USD,03/08/2025,p546
t3771,cust002,447.2,USD,02/08/2025,p466
t3772,cust403,1003.27,USD,14/08/2025,p270
t3774,cust213,101.75,USD,10/09/2025,p330
t3775,cust276,290.47,USD,21/09/2025,p773
t3776,cust136,349.31,USD,17/08/2025,p300
t3777,cust442,413.48,USD,01/09/2025,p356
t3778,cust454,1259.65,USD,26/08/2025,p390
t3779,cust077,32.21,USD,21/08/2025,p654
t3780,cust066,373.05,USD,26/08/2025,p518
t3781,cust452,116.23,USD,29/08/2025,p637
t3782,cust370,362.04,USD,10/08/2025,p555
t3783,cust441,447.63,USD,06/09/2025,p109
t3784,cust318,185.02,USD,31/08/2025,p249
t3785,cust393,322.12,USD,01/08/2025,p219
t3786,cust211,290.11,USD,08/09/2025,p828
t3788,cust086,358.61,USD,19/09/2025,p743
t3789,cust029,374.22,USD,16/08/2025,p704
t3790,cust080,177.73,USD,04/08/2025,p717
t3791,cust077,339.99,USD,06/09/2025,p369
t3792,cust279,28.5,USD,05/08/2025,p329
t3793,cust063,123.52,USD,07/08/2025,p598
t3794,cust321,309.4,USD,25/08/2025,p488
t3795,cust159,118.43,USD,06/08/2025,p134
t3796,cust049,86.7,USD,18/08/2025,p188
t3798,cust343,171.36,USD,21/08/2025,p462
t3799,cust235,130.55,USD,13/08/2025,p854
t3800,cust322,101.23,USD,17/09/2025,p349
t3801,cust207,466.29,USD,23/09/2025,p506
t3802,cust221,344.06,USD,20/08/2025,p220
t3803,cust330,1035.23,USD,14/09/2025,p521
t3804,cust486,104.36,USD,04/08/2025,p240
t3805,cust187,111.65,USD,20/08/2025,p264
t3808,cust027,167.46,USD,10/08/2025,p152
t3809,cust223,166.95,USD,27/08/2025,p851
t3810,cust192,360.77,USD,13/08/2025,p885
t3811,cust228,277.71,USD,01/08/2025,p383
t3812,cust019,188.06,USD,15/08/2025,p101
t3813,cust427,330.43,USD,17/08/2025,p438
t3814,cust091,115.06,USD,06/08/2025,p824
t3815,cust394,475.95,USD,29/08/2025,p471
t3816,cust447,141.32,USD,18/09/2025,p787
t3817,cust438,487.95,USD,02/09/2025,p367
t3818,cust321,91.85,USD,19/09/2025,p710
t3819,cust134,1170.63,USD,09/08/2025,p484
t3820,cust303,237.03,USD,05/08/2025,p824
t3821,cust377,336.61,USD,06/08/2025,p265
t3822,cust321,220.91,USD,14/08/2025,p879
t3823,cust210,47.32,USD,02/09/2025,p392
t3824,cust327,14.33,USD,09/08/2025,p801
t3825,cust076,470.33,USD,02/09/2025,p129
t3826,cust154,357.17,USD,17/08/2025,p549
t3827,cust099,293.13,USD,21/09/2025,p116
t3828,cust179,371.21,USD,11/08/2025,p575
t3829,cust118,216.14,USD,24/09/2025,p362
t3830,cust281,369.5,USD,23/08/2025,p814
t3831,cust296,175.01,USD,08/09/2025,p330
t3832,cust405,326.28,USD,02/09/2025,p311
t3833,cust349,120.28,USD,29/08/2025,p243
t3834,cust099,116.34,USD,21/09/2025,p362
t3835,cust263,55.66,USD,15/08/2025,p308
t3836,cust168,66.08,USD,19/09/2025,p420
t3837,cust252,149.04,USD,14/09/2025,p457
t3838,cust297,120.42,USD,17/09/2025,p662
t3839,cust467,189.9,USD,05/08/2025,p866
t3840,cust390,352.22,USD,12/08/2025,p509
t3841,cust250,215.73,USD,18/08/2025,p850
t3842,cust020,70.85,USD,22/09/2025,p253
t3843,cust428,387.69,USD,06/09/2025,p188
t3845,cust045,490.07,USD,20/09/2025,p614
t3846,cust295,336.02,USD,09/08/2025,p828
t3848,cust129,301.44,USD,07/09/2025,p581
t3849,cust178,469.12,USD,22/09/2025,p704
t3850,cust260,169.94,USD,16/09/2025,p224
t3851,cust367,179.09,USD,13/09/2025,p107
t3852,cust443,292.35,USD,15/09/2025,p321
t3853,cust421,172.43,USD,26/08/2025,p615
t3854,cust267,164.74,USD,21/09/2025,p123
t3855,cust223,1108.36,USD,20/09/2025,p749
t3856,cust440,371.63,USD,28/08/2025,p190
t3857,cust264,34.81,USD,14/08/2025,p723
t3858,cust400,279.9,USD,01/08/2025,p319
t3859,cust197,407.52,USD,11/09/2025,p822
t3860,cust179,480.51,USD,07/08/2025,p768
t3861,cust083,31.22,USD,08/09/2025,p593
t3862,cust398,348.91,USD,16/08/2025,p520
t3863,cust489,250.22,USD,16/09/2025,p686
t3864,cust314,145.31,USD,10/09/2025,p526
t3865,cust028,350.9,USD,10/08/2025,p803
t3866,cust139,17.51,USD,14/09/2025,p448
t3868,cust421,214.72,USD,08/09/2025,p650
t3869,cust123,79.37,USD,27/08/2025,p109
t3870,cust332,127.83,USD,07/09/2025,p670
t3871,cust460,44.4,USD,20/09/2025,p540
t3872,cust069,148.43,USD,10/09/2025,p174
t3873,cust330,232.82,USD,27/08/2025,p395
t3874,cust485,40.47,USD,09/08/2025,p602
t3875,cust235,131.97,USD,13/08/2025,p562
t3876,cust161,307.78,USD,04/09/2025,p123
t3877,cust078,378.94,USD,11/08/2025,p872
t3878,cust227,196.78,USD,07/09/2025,p107
t3879,cust096,305.09,USD,15/08/2025,p734
t3880,cust371,456.94,USD,28/08/2025,p257
t3881,cust094,120.83,USD,13/08/2025,p189
t3882,cust028,840.63,USD,05/09/2025,p262
t3883,cust216,218.45,USD,24/09/2025,p201
t3884,cust055,161.94,USD,18/09/2025,p277
t3886,cust494,388.67,USD,23/08/2025,p427
t3887,cust339,223.8,USD,20/09/2025,p260
t3889,cust488,490.63,USD,23/09/2025,p559
t3890,cust413,78.93,USD,21/08/2025,p720
t3891,cust219,95.1,USD,01/09/2025,p382
t3892,cust079,360.23,USD,20/08/2025,p737
t3893,cust174,10.66,USD,27/08/2025,p887
t3894,cust364,234.43,USD,18/09/2025,p710
t3895,cust485,17.95,USD,15/08/2025,p229
t3896,cust036,72.59,USD,14/08/2025,p623
t3897,cust438,158.97,USD,18/08/2025,p890
t3899,cust163,153.92,USD,23/08/2025,p483
t3900,cust155,320.84,USD,22/09/2025,p749
t3901,cust207,139.65,USD,05/08/2025,p204
t3902,cust062,107.51,USD,13/09/2025,p235
t3903,cust161,316.75,USD,20/09/2025,p584
t3904,cust409,404.28,USD,19/08/2025,p631
t3905,cust369,332.06,USD,09/09/2025,p829
t3906,cust453,152.45,USD,23/09/2025,p151
t3907,cust183,394.32,USD,22/09/2025,p136
t3908,cust078,343.2,USD,23/09/2025,p376
t3911,cust308,46.69,USD,24/08/2025,p610
t3912,cust418,343.73,USD,13/09/2025,p468
t3913,cust343,416.68,USD,03/09/2025,p311
t3914,cust101,327.45,USD,17/09/2025,p245
t3915,cust206,497.32,USD,02/08/2025,p788
t3916,cust006,188.28,USD,22/08/2025,p634
t3917,cust112,511.23,USD,06/09/2025,p516
t3918,cust457,27.75,USD,20/08/2025,p678
t3919,cust164,75.01,USD,09/09/2025,p168
t3920,cust376,64.14,USD,19/08/2025,p283
t3921,cust096,496.32,USD,12/09/2025,p641
t3922,cust255,452.79,USD,13/09/2025,p494
t3924,cust494,332.92,USD,22/08/2025,p586
t3925,cust355,562.04,USD,16/08/2025,p616
t3926,cust222,915.4,USD,13/08/2025,p674
t3927,cust252,444.09,USD,17/09/2025,p708
t3928,cust023,70.42,USD,14/08/2025,p435
t3929,cust270,182.94,USD,03/09/2025,p563
t3930,cust160,495.52,USD,03/08/2025,p426
t3932,cust361,40.32,USD,16/08/2025,p544
t3933,cust303,99.03,USD,04/09/2025,p527
t3934,cust153,79.41,USD,06/09/2025,p453
t3935,cust094,375.99,USD,22/08/2025,p450
t3936,cust159,229.07,USD,08/09/2025,p365
t3937,cust278,135.93,USD,20/08/2025,p107
t3938,cust170,393.51,USD,04/08/2025,p568
t3941,cust331,413.39,USD,24/08/2025,p357
t3942,cust128,186.45,USD,21/08/2025,p567
t3943,cust102,444.72,USD,30/08/2025,p882
t3944,cust222,225.26,USD,25/08/2025,p197
t3945,cust227,292.4,USD,24/08/2025,p829
t3946,cust220,123.6,USD,09/08/2025,p626
t3947,cust282,293.64,USD,30/08/2025,p647
t3948,cust475,393.57,USD,09/09/2025,p641
t3949,cust311,420.3,USD,17/08/2025,p284
t3952,cust128,664.22,USD,13/08/2025,p137
t3953,cust377,490.77,USD,12/08/2025,p369
t3954,cust423,426.92,USD,01/09/2025,p754
t3955,cust337,458.62,USD,06/08/2025,p200
t3956,cust374,349.29,USD,07/09/2025,p468
t3957,cust445,164.07,USD,23/08/2025,p873
t3958,cust288,376.41,USD,09/09/2025,p517
t3959,cust105,87.07,USD,23/09/2025,p154
t3960,cust385,129.12,USD,22/08/2025,p405
t3961,cust246,145.55,USD,23/08/2025,p204
t3962,cust367,79.24,USD,02/08/2025,p295
t3963,cust249,301.25,USD,11/09/2025,p346
t3964,cust265,303.88,USD,20/08/2025,p129
t3967,cust331,493.73,USD,09/08/2025,p189
t3968,cust209,458.82,USD,15/08/2025,p424
t3969,cust442,151.99,USD,28/08/2025,p642
t3970,cust145,402.59,USD,01/08/2025,p728
t3971,cust184,249.13,USD,03/09/2025,p327
t3972,cust357,315.65,USD,13/08/2025,p699
t3973,cust181,96.18,USD,09/08/2025,p329
t3974,cust276,67.13,USD,17/08/2025,p817
t3975,cust154,378.03,USD,04/08/2025,p315
t3977,cust184,37.08,USD,10/09/2025,p321
t3978,cust092,13.85,USD,15/09/2025,p564
t3979,cust040,376.85,USD,02/08/2025,p588
t3980,cust455,270.39,USD,11/09/2025,p174
t3981,cust199,427.68,USD,12/09/2025,p866
t3982,cust125,104.02,USD,06/09/2025,p871
t3983,cust309,141.86,USD,06/09/2025,p540
t3984,cust267,348.23,USD,17/08/2025,p884
t3985,cust153,474.45,USD,21/08/2025,p512
t3986,cust095,170.31,USD,12/09/2025,p645
t3988,cust044,108.49,USD,10/08/2025,p835
t3989,cust393,32.41,USD,06/08/2025,p763
t3991,cust446,40.6,USD,26/08/2025,p689
t3992,cust448,328.01,USD,13/08/2025,p420
t3993,cust010,324.73,USD,20/08/2025,p646
t3994,cust010,95.95,USD,07/09/2025,p497
t3995,cust260,295.95,USD,21/09/2025,p842
t3996,cust282,69.62,USD,16/09/2025,p193
t3997,cust425,302.87,USD,04/08/2025,p764
t3998,cust156,215.24,USD,08/09/2025,p799
t3999,cust042,427.57,USD,19/08/2025,p857
t4000,cust190,67.46,USD,20/08/2025,p159
t4001,cust185,124.37,USD,14/09/2025,p287
t4002,cust421,48.66,USD,16/09/2025,p645
t4003,cust166,230.35,USD,21/08/2025,p189
t4004,cust237,318.01,USD,07/08/2025,p333
t4005,cust496,429.87,USD,17/08/2025,p481
t4006,cust255,12.86,USD,10/09/2025,p174
t4007,cust213,471.23,USD,12/08/2025,p164
t4008,cust480,55.3,USD,29/08/2025,p874
t4009,cust438,271.7,USD,16/09/2025,p296
t4011,cust495,215.57,USD,05/09/2025,p698
t4013,cust026,68.49,USD,12/08/2025,p503
t4014,cust094,152.53,USD,31/08/2025,p772
t4015,cust016,402.2,USD,20/08/2025,p856
t4016,cust427,32.02,USD,03/08/2025,p531
t4017,cust146,233.57,USD,04/08/2025,p707
t4019,cust106,21.61,USD,31/08/2025,p405
t4020,cust420,347.64,USD,22/08/2025,p308
t4021,cust207,83.06,USD,22/08/2025,p423
t4024,cust449,419.79,USD,03/08/2025,p575
t4025,cust233,159.39,USD,20/09/2025,p583
t4026,cust235,859.51,USD,07/09/2025,p263
t4028,cust402,201.04,USD,04/09/2025,p702
t4029,cust131,434.25,USD,04/08/2025,p183
t4030,cust329,145.6,USD,02/08/2025,p385
t4031,cust150,492.44,USD,29/08/2025,p670
t4032,cust236,353.13,USD,14/09/2025,p792
t4033,cust206,296.35,USD,18/08/2025,p210
t4034,cust169,116.66,USD,23/09/2025,p496
t4035,cust301,348.88,USD,17/09/2025,p612
t4036,cust438,433.54,USD,09/09/2025,p796
t4037,cust310,85.28,USD,13/09/2025,p807
t4038,cust336,129.24,USD,10/09/2025,p674
t4039,cust485,221.48,USD,23/08/2025,p171
t4040,cust298,207.3,USD,13/09/2025,p772
t4041,cust365,399.21,USD,10/09/2025,p564
t4042,cust063,362.96,USD,13/09/2025,p591
t4043,cust246,210.45,USD,15/08/2025,p382
t4044,cust183,380.08,USD,14/08/2025,p628
t4045,cust458,44.48,USD,23/09/2025,p251
t4047,cust376,448.44,USD,16/08/2025,p233
t4048,cust428,151.64,USD,17/09/2025,p493
t4049,cust055,1231.27,USD,06/08/2025,p732
t4050,cust234,21.7,USD,24/09/2025,p643
t4051,cust176,191.44,USD,29/08/2025,p756
t4054,cust184,45.46,USD,03/08/2025,p152
t4055,cust184,491.38,USD,31/08/2025,p129
t4057,cust331,477.92,USD,05/09/2025,p480
t4058,cust158,201.14,USD,15/09/2025,p515
t4059,cust057,308.78,USD,06/08/2025,p179
t4060,cust211,384.19,USD,11/09/2025,p161
t4062,cust468,320.09,USD,18/08/2025,p790
t4063,cust183,68.29,USD,09/08/2025,p854
t4064,cust338,295.26,USD,19/08/2025,p362
t4065,cust468,278.39,USD,03/09/2025,p650
t4067,cust463,106.81,USD,07/09/2025,p397
t4068,cust384,382.83,USD,16/09/2025,p462
t4069,cust305,329.15,USD,05/09/2025,p236
t4070,cust027,472.17,USD,18/09/2025,p394
t4072,cust203,63.91,USD,03/08/2025,p855
t4073,cust226,424.49,USD,16/09/2025,p113
t4074,cust423,59.95,USD,19/08/2025,p318
t4075,cust131,254.67,USD,01/08/2025,p126
t4076,cust250,248.4,USD,05/08/2025,p860
t4078,cust429,449.73,USD,02/08/2025,p439
t4079,cust131,63.14,USD,22/09/2025,p893
t4080,cust176,238.93,USD,02/08/2025,p423
t4081,cust340,156.7,USD,27/08/2025,p838
t4085,cust398,142.85,USD,29/08/2025,p858
t4086,cust081,440.1,USD,19/08/2025,p571
t4087,cust218,341.2,USD,10/08/2025,p206
t4088,cust186,1166.79,USD,09/08/2025,p790
t4089,cust121,26.08,USD,13/08/2025,p324
t4090,cust321,168.78,USD,20/09/2025,p207
t4091,cust031,37.99,USD,22/08/2025,p609
